;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CT_MODULE;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_module_id;_unique_name;_name;_academic_year;_deptName;_staff1Name;_staff2Name;_tag1;_tag2;_tag3;_weekly_target;_total_target;_schedulable;_www;;;;;;;;;;;;;;;
1050;Nonlinear optics;Nonlinear optics;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1051;Normalizacja i zarządzanie jakością w logistyce;Normalizacja i zarządzanie jakością w logistyce;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1052;Normowanie pracy;Normowanie pracy;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1053;Nowoczesne tech. programowania;Nowoczesne tech. programowania;;;;;;;;;;Y;Ftims;;;;;;;;;;;;;;;
1054;Numerical Methods;Numerical Methods;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1055;Numeryczne met. fizyki komp.;Numeryczne met. fizyki komp.;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1056;Numeryczne metody RRR;Numeryczne metody RRR;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1057;Object Oriented Programming;Object Oriented Programming;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1058;Obliczenia inteligentne;Obliczenia inteligentne;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1059;Obliczenia inteligentne i ich zastosowania;Obliczenia inteligentne i ich zastosowania;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1060;Obliczenia na procesorach graf.;Obliczenia na procesorach graf.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1061;Obliczenia na procesorach graficznych;Obliczenia na procesorach graficznych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1062;Obliczeniowa teoria liczb;Obliczeniowa teoria liczb;;;;;;;;;;Y;I2;;;;;;;;;;;;;;;
1063;Ochrona radiologiczna;Ochrona radiologiczna;;;;;;;;;;Y;I3;;;;;;;;;;;;;;;
1064;Ochrona własności intelektualnej;Ochrona własności intelektualnej;;;;;;;;;;Y;I3;;;;;;;;;;;;;;;
1065;Ogólna teoria względności I;Ogólna teoria względności I;;;Przanowski M., prof.;;;;;;;Y;FTIMS;;;;;;;;;;;;;;;
1066;Oprogram. użyt. w przet. i prezent. danych;Oprogram. użyt. w przet. i prezent. danych;;;;;;;;;;Y;I2;;;;;;;;;;;;;;;
1067;"Oprogramowanie ""open source""";"Oprogramowanie ""open source""";;;;;;;;;;Y;;;;;;;;;;;;;;;;
1068;Oprogramowanie użytk. w przetw. danych;Oprogramowanie użytk. w przetw. danych;;;;;;;;;;Y;I2;;;;;;;;;;;;;;;
1069;Optical and quantum comput.;Optical and quantum comput.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1070;Optoelektronika elastyczna;Optoelektronika elastyczna;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1071;Optyczne i elektr. własności kryształów;Optyczne i elektr. własności kryształów;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1072;Optyczne przetwarzanie inform.;Optyczne przetwarzanie inform.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1073;Optyka geometryczna i fiz;Optyka geometryczna i fiz;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1074;Optymalizacja w logistyce i biznesie;Optymalizacja w logistyce i biznesie;;;;;;;;;;Y;I2;;;;;;;;;;;;;;;
1075;Optymalizacja w zastosowaniach;Optymalizacja w zastosowaniach;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1076;Optymalny portfel inwestycyjny;Optymalny portfel inwestycyjny;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1077;P B W;P B W;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1078;Physics;Physics;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1079;Physics BIO;Physics BIO;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1080;Physics IT;Physics IT;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1081;Physics MIB, EiT;Physics MIB, EiT;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1082;Physics of Solids and Liquids;Physics of Solids and Liquids;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1083;Planowanie, budżetowanie i OK;Planowanie, budżetowanie i OK;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1084;Plastyka obrazu film.;Plastyka obrazu film.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1085;Plastyka obrazu filmowego;Plastyka obrazu filmowego;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1086;Podst. elektr. i elektroniki I;Podst. elektr. i elektroniki I;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1087;Podst. fizyki ciała stałego;Podst. fizyki ciała stałego;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1088;Podst. procesów stochas.;Podst. procesów stochastycznych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1089;Podst. realizacji FiTV;Podst. realizacji FiTV;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1090;Podst. sieci komputerowych;Podst. sieci komputerowych;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1091;Podst. zastos. Mat w Fiz;Podst. zastos. Mat w Fiz;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1092;Podstawy algorytmów;Podstawy algorytmów;;;;;;;;;;Y;FTIMS Log;;;;;;;;;;;;;;;
1796;Podstawy aplikacji sieciowych;Podstawy aplikacji sieciowych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
2035;Podstawy baz danych (FIZ);Podstawy baz danych (FIZ);;;;;;;;;;Y;;;;;;;;;;;;;;;;
1093;Podstawy biochemii;Podstawy biochemii;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1094;Podstawy działalności gospodarczej;Podstawy działalności gospodarczej;;;;;;;;;;Y;I2 prowadzone przez Biuro Karier;;;;;;;;;;;;;;;
1095;Podstawy ekonomii;Podstawy ekonomii;;;Wojdowski W., dr inż.;;;;;;;Y;FTIMS;;;;;;;;;;;;;;;
1096;Podstawy eletrotechniki i elektroniki;Podstawy eletrotechniki i elektroniki;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1097;Podstawy fiziologii i anatomii;Podstawy fiziologii i anatomii;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1098;Podstawy fizyki I;Podstawy fizyki I;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1099;Podstawy fizyki II;Podstawy fizyki II;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1100;Podstawy gier komputerowych;Podstawy gier komputerowych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1101;Podstawy informatyki;Podstawy informatyki;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1102;Podstawy kompozycji;Podstawy kompozycji;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1103;Podstawy kriogeniki;Podstawy kriogeniki;;;Wojtatowicz T., dr inż.;;;;;;;Y;FTIMS;;;;;;;;;;;;;;;
1104;Podstawy kryptografii;Podstawy kryptografii;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1105;Podstawy kryptografii (sem 3);Podstawy kryptografii (sem 3);;;;;;;;;;Y;;;;;;;;;;;;;;;;
1106;Podstawy logistyki;Podstawy logistyki;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1107;Podstawy procesów stochast.;Podstawy procesów stochast.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1108;Podstawy programowania;Podstawy programowania;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1109;Podstawy rachunkowości;Podstawy rachunkowości;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1110;Podstawy sieci komput.;Podstawy sieci komput.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1111;Podstawy systemów informatycznych;Podstawy systemów informatycznych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1112;Podstawy termodynamiki;Podstawy termodynamiki;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1113;Podstawy towaroznawstwa;Podstawy towaroznawstwa;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1114;Podstawy zarządzania;Podstawy zarządzania;;;;;;;;;;Y;FTIMS Log;;;;;;;;;;;;;;;
1115;Podstawy zjawisk fizycznych;Podstawy zjawisk fizycznych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1116;Praca zespołowa i tech..- zamawiane;Praca zespołowa i tech..- zamawiane;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1117;Praca zespołowa i TP;Praca zespołowa i TP;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1118;Pracownia naukowa (SD);Pracownia naukowa (SD);;;;;;;;;;Y;;;;;;;;;;;;;;;;
1119;Pracownia problemowa;Pracownia problemowa - projekt;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1120;pracownia problemowa - GKM;pracownia problemowa - GKM;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1121;Pracownia problemowa SIIO;Pracownia problemowa SIIO;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1122;Pracownia problemowa TSBD;Pracownia problemowa TSBD;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1123;Pragmatyka i psychologia;Pragmatyka i psychologia;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1874;Prawne i społ. asp. działa. inż.;Prawne i społ. asp. działa. inż.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1124;Prawne i społecz. ADI;Prawne i społecz. aspekty;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1125;Prawne i społecz. aspekty inform.;Prawne i społecz. aspekty inform.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1126;Prawo i etyka informatyki;Prawo i etyka informatyki;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1127;Prawo pracy;Prawo pracy;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1128;Prawo pracy i prawo autorskie;Prawo pracy i prawo autorskie;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1129;Predykcja szergegów czasowych;Predykcja szergegów czasowych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1130;Problem Based Workshop 1;Problem Based Workshop 1;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1131;Problemy socjologii i psych .pracy;Problemy socjologii i psych .pracy;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1132;Procesy stochastyczne w zastos.;Procesy stochastyczne w zastos.;;;;;;;;;;Y;I2;;;;;;;;;;;;;;;
1133;Produkcja i wprowadzanie..;Produkcja i wprowadzanie..;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1134;Prognozowanie w biznesie;Prognozowanie w biznesie;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1135;Prognozowanie w logistyce;Prognozowanie w logistyce;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1136;Progr. aplikacji internetowych;Progr. aplikacji internetowych;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1137;Progr. inteligentnych syst. informac.;Progr. inteligentnych syst. informac.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1788;Progr. w języku Python;Programowanie w języku Python;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1138;Program. gier sieciowych;Program. gier sieciowych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1139;Program. komponent-zamaw.;Program. komponent-zamaw.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1140;Program. na poziomie sprzętu;Program. na poziomie sprzętu;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1141;Program. silnika graficznego;Program. silnika graficznego;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1142;Program. urzadzeń mobil. - zamawiane;Program. urzadzeń mobil. - zamawiane;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1143;Program. usług sieciowych;Program. usług sieciowych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1144;Programing Technologies;Programing Technologies;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1145;Programming of IIS;Programming of IIS;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1146;Programow. gier sieciowych;Programow. gier sieciowych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1147;Programow. obiektowe w C++;Programow. obiektowe w C++;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1148;Programowanie;Programowanie;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1149;Programowanie aplikacji graficznych;Programowanie aplikacji graficznych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1150;Programowanie aplikacji intern;Programowanie aplikacji intern;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1151;Programowanie czł-komp.;Programowanie czł-komp.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1152;Programowanie dla celów naukowych i obróbka danych;Programowanie dla celów naukowych i obróbka danych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1153;Programowanie dźwięku;Programowanie dźwięku;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1154;Programowanie dźwięku w GK;Programowanie dźwięku w GK;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1155;Programowanie gier komputerowych;Programowanie gier komputerowych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1156;Programowanie gier konsolowych;Programowanie gier konsolowych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1157;Programowanie kart i konsol;Programowanie kart i konsol;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1158;Programowanie mikrousług;Programowanie mikrousług;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1159;Programowanie obiektowe;Programowanie obiektowe;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1160;Programowanie silnika;Programowanie silnika;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1161;Programowanie usług sieciowych;Programowanie usług sieciowych;;;;;;;;;;Y;Ftims;;;;;;;;;;;;;;;
1162;Programowanie w Javie;Programowanie w Javie;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1163;Programowanie w językach 4GL;Programowanie w językach 4GL;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1164;Programowanie współbieżne;Programowanie współbieżne;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1800;Programowanie zorientowane projektowo;Programowanie zorientowane projektowo;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1165;Proj. i budowa AW - zamawiane;Proj. i budowa AW - zamawiane;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1166;Project II;Project II;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1167;Project II - IFE;Project II - IFE;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1168;Project II - IFE FT;Project II - IFE FT;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1169;Projekt dyplomowy;Projekt dyplomowy;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1170;Projekt Imagine CUP;Projekt Imagine CUP;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1171;Projekt. elementów i syst. fotowolt;Projekt. elementów i syst. fotowolt;;;;;;;;;;Y;;;;;;;;;;;;;;;;
2164;Projekt. identyf. wizual.;Projekt. identyf. wizual.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1172;Projekt. identyfikacji wizualnej;Projekt. identyfikacji wizualnej;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1173;Projekt. interfejsów GK;Projekt. interfejsów GK;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1174;Projekt. systemów inform.(nz1);Projekt. Systemów inform.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1175;Projektow. sieci inform.;Projektow. sieci inform.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1176;Projektowanie aplikacji logistycznych;Projektowanie aplikacji logistycznych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1177;Projektowanie grafiki;Projektowanie grafiki;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1789;Projektowanie hurtowni danych;Projektowanie hurtowni danych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1178;Projektowanie IKW;Projektowanie IKW;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1179;Projektowanie IKW - zamawiane;Projektowanie IKW - zamawiane;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1180;Projektowanie interfejsów;Projektowanie interfejsów;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1181;Projektowanie poziomów GK;Projektowanie poziomów GK;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1182;Projektowanie ruchu - zamawiane;Projektowanie ruchu - zamawiane;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1183;Projektowanie sieci inform.;Projektowanie sieci inform.;;;;;;;;;;Y;FTIMS;;;;;;;;;;;;;;;
1184;Projektowanie sieci komp.;Projektowanie sieci komp.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1185;Projektowanie syst. informat.;Projektowanie syst. informat.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1186;Projektowanie układów pomiarowych;Projektowanie układów pomiarowych;;;;;;;;;;Y;I3;;;;;;;;;;;;;;;
1187;Projektowanie zespołowe SI;Projektowanie zespołowe SI;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1188;Promocja i marketing GK - zamawiane;Promocja i marketing GK - zamawiane;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1189;Przedmiot obieralny SDok;Przedmiot obieralny SDok;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1190;Przedsiębiorczość;Przedsiębiorczość;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1191;Przedsiębiorczość i zarządzanie;Przedsiębiorczość i zarządzanie;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1192;Przetwarzanie i analiza DZD;Przetwarzanie i analiza DZD;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1193;Przetwarzanie i rozpoznawanie obrazu;Przetwarzanie i rozpoznawanie obrazu;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1194;Przetwarzanie obrazu i dźwięku;Przetwarzanie obrazu i dźwięku;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1195;Rach. róż. i całk. - studia zamawiane;Rach. róż. i całk. - studia zamawiane;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1196;Rachunek prawd. i statys.;Rach.prawdo. i statys.;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1197;Rachunek prawd. i statys. matem.;Rachunek prawd. i statys. matem.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1198;Rachunek prawdopod. i podst. statystyki;Rachunek prawdopod. i podst. statystyki;;;;;;;;;;Y;Matematyka;;;;;;;;;;;;;;;
1199;Rachunek różnicz. i całkowy 3;Rachunek różnicz. i całkowy 3;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1200;Rachunek różnicz. i całkowy 3*;Rachunek różnicz. i całkowy 3*;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1201;Rachunek różniczkowy i całkowy 1;Rachunek różniczkowy i całkowy 1;;;Grudziński W., dr;;;;;;;Y;FTIMS;;;;;;;;;;;;;;;
1202;Rachunek wariacyjny;Rachunek wariacyjny;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1203;Rezerwacja;Rezerwacja;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1204;Rozpoznawanie obrazu;Rozpoznawanie obrazu;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1205;Rozszerzone modelowanie SBD;Rozszerzone modelowanie SBD;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1206;Równania całkowe i ich zast.;Równania całkowe i ich zast.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1207;Równania fizyki matematycznej;Równania fizyki matematycznej;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1208;Równania różniczkowe;Równania różniczkowe;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1209;Równoległe i rozproszone PD;Równoległe i rozproszone PD;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1210;Rutowanie i przełącz. w SK;Rutowanie i przełącz. w SK;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1211;Rutowanie i przełączanie w sk;Rutowanie i przełączanie w sk;;;;;;;;;;Y;FTIMS;;;;;;;;;;;;;;;
1212;Rynek usług logistycznych;Rynek usług logistycznych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1213;Samorząd studencki;Samorząd studencki;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1214;Security of Inform. Systems (IFE);Security of Inform. Systems (IFE);;;;;;;;;;Y;;;;;;;;;;;;;;;;
1215;Security of Information Systems;Security of Information Systems;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1216;Sem. dypl. 5 sem - zamawiane;Sem. dypl. 5 sem - zamawiane;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1217;Sem. dyplom. II mgr;Sem. dyplom. II mgr;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1218;Sem. dyplomowe I;Sem. dyplomowe I;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1219;Sem. dyplomowe II inż.;Sem. dyplomowe II inż.;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1220;Semiconduktor Physics;Semiconduktor Physics;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1221;Seminar I;Seminar I;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1222;Seminarium dypl. II;Seminarium dypl. II;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1223;Seminarium dypl.II LOG;Seminarium dypl.II LOG;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1224;Seminarium dyplom. 1;Seminarium dyplom. 1;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1225;Seminarium dyplomowe;Seminarium dyplomowe;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1226;Seminarium dyplomowe SIL;Seminarium dyplomowe SIL;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1227;Seminarium dyplomowe ZL;Seminarium dyplomowe ZL;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1228;Seminarium I;Seminarium I;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1840;Seminarium II (SD);Seminarium II (SD);;;;;;;;;;Y;;;;;;;;;;;;;;;;
1229;Sieci komputerowe i internet w logistyce;Sieci komputerowe i internet w logistyce;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1230;Sieci światłowodowe;Sieci światłowodowe;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1231;Signal and Image Processing;Signal and Image Processing;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1232;Skład i montaż komput.;Skład i montaż komput.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1233;Socjologia i prawo pracy;Socjologia i prawo pracy;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1234;Socjologia i psychologia pracy;Socjologia i psychologia pracy;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1235;Socjologia z el. prawa pracy;Socjologia z el. prawa pracy;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1236;Software Engineering;Software Engineering;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1237;SQL w analizie DB;SQL w analizie DB;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1238;Statyst. metody eksploracji danych;Statyst. metody eksploracji danych;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1239;Statystyczne systemy inform w AD;Statystyczne systemy inform w AD;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1240;Statystyka;Statystyka;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1241;Statystyka - kier. LOG;Statystyka - kier. LOG;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1242;Statystyka matem. i teoria estymacji;Statystyka matem. i teoria estymacji;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1243;Ster. przepł infor. w przedsięb;Ster. przepł infor. w przedsięb;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1244;Sterowanie przepł.inf.w przeds.;Sterowanie przepł.inf.w przeds.;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1245;Stochastyczne RRW z zast.;Stochastyczne RRW z zast.;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1246;Struktury niskowymiarowe;Struktury niskowymiarowe;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1247;Studia Doktoranckie - MAT;Studia Doktoranckie - MAT;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1248;STUDIA PODYPLOMOWE SK;STUDIA PODYPLOMOWE SK;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1249;Studia zamawiane -  MAT 1 sem;Studia zamawiane -  MAT 1 sem;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1250;Studia zamawiane -  MAT 3 sem;Studia zamawiane -  MAT 3 sem;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1251;Sygnały i układy dynamiczne;Sygnały i układy dynamiczne;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1252;Sys. informat. w obl. ststyst.;Sys. informat. w obl. ststyst.;;;;;;;;;;Y;I2 MFiU Ist;;;;;;;;;;;;;;;
2028;Systemy baz danych (MAT);Systemy baz danych (MAT);;;;;;;;;;Y;;;;;;;;;;;;;;;;
1253;Systemy czasu rzeczywistego;Systemy czasu rzeczywistego;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1254;Systemy inf. w analizie danych;Systemy inf. w analizie danych;;;;;;;;;;Y;I2;;;;;;;;;;;;;;;
1255;Systemy inf. w obliczeniach symb.;Systemy inf. w obliczeniach symb.;;;;;;;;;;Y;I2;;;;;;;;;;;;;;;
1256;Systemy informatyczne w logistyce;Systemy informatyczne w logistyce;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1257;Systemy komp. w bankowości;Systemy komp. w bankowości;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1258;Systemy magazynowania;Systemy magazynowania;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1259;Systemy mobilne;Systemy mobilne;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1260;Systemy multimedialne;Systemy multimedialne;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1261;Systemy przechwytywania ruchu;Systemy przechwytywania ruchu;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1786;Systemy przetw. w chmurze;Systemy przetwarzania w chmurze;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1262;Systemy światł i mikrofalowe;Systemy światł i mikrofalowe;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1263;Systemy wbudowane (nz1);Systemy wbudowane (nz1);;;;;;;;;;Y;;;;;;;;;;;;;;;;
1264;Systemy zarządzania bezp. pracy;Systemy zarządzania bezp. pracy;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1265;Sztuczna intel. i syst. ekspertowe;Sztuczna intel. i syst. ekspertowe;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1266;Sztuczna intel.-wykład monog.;Sztuczna intel.-wykład monog.;;;;;;;;;;Y;WFTIMS;;;;;;;;;;;;;;;
1267;Szybkie algorytmy;Szybkie algorytmy;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1268;Środowiska Wirtualne;Środowiska Wirtualne;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1269;Światłowody;Światłowody;;;;;;;;;;Y;;;;;;;;;;;;;;;;
1270;Technika cyfrowa;Technika cyfrowa;;;;;;;;;;Y;;;;;;;;;;;;;;;;
